path	bytes	sha256	kind	disposition	note
engine/src/hydrology.c	5897	0147cb3c1c9c41bc554451e5af11b505bafa8ccdf11c7cf7ba1f003a882f0d5d	text-or-container	REIMPLEMENT_CONCEPT	macro hydrology and bounded active work ideas
engine/src/hydrology_internal.h	958	0bdf5799d51b30139bf5a1fb626d59e1781ba102e7262e97b2b56ef487bff522	text-or-container	REIMPLEMENT_CONCEPT	hydrology representation reference
engine/src/interactions.c	80400	743785969728e7d8fc535a5b70c40b9e3f2157bbcf16f34443e41048d83861ec	text-or-container	REWRITE	proximity targeting rejected; Slice 2 will implement ray/hit/offer/lease
engine/src/items.c	34556	b6248b069c23104385a3e9f43f465f251b0251e59533a9ac80b83f638c7d0bab	text-or-container	REIMPLEMENT_CONCEPT	transactional material/item presence lessons
engine/src/map.c	11786	75fecfa6579f10f05c31757689902116863bf2b5cbfbf4131bece31b7c995b52	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/music_fx.c	7431	9392d4bd2c2740bbf6bf30878dc926b77f00ccc6a51001135455d68de69ef767	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/nutrition.c	9328	5ed0af6923d1be8120881ae1dadf3c029ea6159154d2f037a8fe6c52aeb43c27	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/platform.c	4705	26a60b7689fb4a57fc26aa46a6020a0d7b842b4b2a1e433a7afea8cd8ce30f34	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/platform_present_internal.h	928	f539de924778e26050ce08336b6891f585febc949cf04869f59cded6bc5293b2	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/presentation_catalog.c	6076	75808c24bcb9e5c38d733eaa12a32129aacbfc662b25b8521bc61b9773901fc7	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/presentation_internal.h	3330	9db3661d9d2ce07bb53314f84e8a5423db225c83543a3181d20df7cea14731e7	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/render.c	252100	0768cc87f351db5058009a71f1fac876ef011c7fcc3ddbd0fbeb091543671fab	text-or-container	RETIRE	legacy renderer shape is explicitly forbidden
engine/src/resources.c	76521	c443be657c4d604cbd10ddbb54322a688b66ae2992d71941b7816ceb2da09999	text-or-container	REIMPLEMENT_CONCEPT	resource accounting lessons
engine/src/save.c	83286	db6a381c050b8ec98a1aef65520fec630d73b9703d90735f8fc87fe68dc63cec	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/sim.c	204856	994fcae7a100775ab71c072b5e560199f4242967d268ef9a6ddb6e3dcd2d78f0	text-or-container	RETIRE	monolithic simulation owner shape is explicitly forbidden
engine/src/survival.c	13025	d6774482570b9ab8b2607af0961ae4e8d0d9439fe6ae64872d754a31509e8324	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/survival_runtime_internal.h	964	1aa84dde30d69ce50eec29058f243b391ff2d810ad320f04047081dedc2b1a3b	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/territory_policy.c	824	8fbe4a299284071daaa459db72dedf9a0afb69c986718b950fc6f56ef6c44759	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/texture_store.c	5157	53eabb91cba27e266eba4dd7f5690934f5252f3ec72ee81e308465665919ba60	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/world_coords_internal.h	2538	b6603010dbb11476e01528b5637a8272e5c4ea1b6be142568bbe9ed4cf4c1153	text-or-container	REIMPLEMENT_CONCEPT	64-bit/global coordinate reference
engine/src/world_edit.c	7216	6b91eef6b09d124e1d2545a2dde0e5afb0a291d5c8322e82d7dc3d560613a70f	text-or-container	REIMPLEMENT_CONCEPT	sparse world delta ideas
engine/src/world_edit_internal.h	2434	d313eeffee4f9aa00182b40743fe542504192bafd1dd862b996b9c85cc20fdcc	text-or-container	REIMPLEMENT_CONCEPT	sparse world edit representation
engine/src/world_physics.c	31272	28b41842c0f76a4b3c05a51a4681cde036d398576c56f11773344541dc7e7b97	text-or-container	REFERENCE_SOURCE	read-only behavior/bug archaeology; no direct file migration
engine/src/world_surface_stack.c	6689	fb0b610a7391c443e93d0de537fd8005036488e5f6c19b30ba1edbce9bc82bfc	text-or-container	REIMPLEMENT_CONCEPT	surface/occupancy stack ideas
engine/src/world_surface_stack_internal.h	2338	09a73d8ebd8eab5ab8b3c398c20167aab8b0661014e0ec5bc31c81e7c1e309ed	text-or-container	REIMPLEMENT_CONCEPT	surface stack representation
engine/src/world_volume_internal.h	1173	74b63240a9a8b4ca57dfdc1751cbde55d1cecc0c2aa08111178a044f63ef63a1	text-or-container	REIMPLEMENT_CONCEPT	material occupancy reference
engine/vendor/odm_rng.c	3271	a1d7c85d9eaf4a53734510b8a71370469b8248da3f17eb17a76f6648a45ecaf8	text-or-container	REIMPLEMENT_CONCEPT	deterministic RNG candidate after isolated audit
engine/vendor/odm_rng.h	885	14a7275cfee4c9120cd7e3c862a16a3b3f55a7aa7451f587659e861a07b4b66a	text-or-container	REIMPLEMENT_CONCEPT	deterministic RNG API candidate after isolated audit
engine/vendor/odm_status.c	1227	bff3884479ad0fb785ee244e9f8cc9a1dfdf8e5e07a231eba58c348b52fd647e	text-or-container	AUDIT_CANDIDATE	third-party/reusable primitive requires isolated provenance/API audit before admission
engine/vendor/odm_status.h	1167	ce5b1ddbcc3f4ee782413bc4d1636dd30291030f2604baf73ea5edd9e784706f	text-or-container	AUDIT_CANDIDATE	third-party/reusable primitive requires isolated provenance/API audit before admission
save.plist	430	8c88b36d3167c462303aaa99dd90978351f80036088c926f10b6399179055af4	text-or-container	REFERENCE_PROFILE	legacy profiler/run configuration only
sim.plist	430	8c88b36d3167c462303aaa99dd90978351f80036088c926f10b6399179055af4	text-or-container	REFERENCE_PROFILE	legacy profiler/run configuration only
tests/soak_game.c	9827	5ec27bcc11f30fcd6c8abdad745c9d5d50f799b55881a68fdbc8e48953f85df4	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_bootstrap.c	5970	1543e46d8456f529e481c05ab617b0145cd5e4bcdb8035e6c4301ee5bde49a61	text-or-container	REWRITE_TEST	product/runtime contract changed; recreate against Greenfield API
tests/test_bot_economy.c	23776	b7d0b327cab5aebe2c16d725c69300b7fc56d593c59ffc3bb43f033ee17110fc	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_cave_mobility_unit.c	10862	a7d8a5490c87352de16f33096b7a8c9129754c8cb1b0dfc3640f123437818d01	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_chunk_working_set_unit.c	2963	50391ce38283c4cce486b3807d4c844450423d21b9212ff8691878099cd0a462	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_coherence.c	6072	a926b1d2bc015c158ebecd9784184fa731a3fa462fa9885a279f5e72a6fd0e8f	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_construction.c	37401	32beb93a216dbae2e631d7499144f47c4c59b6991cf43b10d4f2fc6920ac3f60	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_content_registry_unit.c	3384	da1788e6c7000f28aa9f54e1955676615349f03d026b76faf929c9d972bb0964	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_ecology_stocks_unit.c	3022	fe36837cb5aa77ff3af4281f1ac0730b7242762428d06aefd97e42952bc68b09	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_ecosystem.c	175200	d769601c8d1a73e5811c76fd1bbe2f65d338451de99eacc3ff3e00b3a169b424	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_fauna_cold_unit.c	9185	88acb0d41ebc0dfe6e28ebbfff5cc1777277d2c64f65949a49ecf026479f42d0	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_fauna_loot_unit.c	4048	446582bb653ca0dfb99a8e3ed6c2d39fe22314e0490155c5602f54e874574e0d	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_ffi.c	7889	523edc328442b171132b3febbc77eb07687cbcc1b92818d9592a6242b4a62ab1	text-or-container	REWRITE_TEST	product/runtime contract changed; recreate against Greenfield API
tests/test_ffi_global_xz64_unit.c	8692	ad76043e563836cc7bf29143eabe1e33d772855a45ada6383098c187f35320c2	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_flora_cold_unit.c	7715	b813b243badcd3a22459769ee39a2d6fcab0925d89a30b429d557d509e81a68b	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_frame_presenter.c	2768	26983b7732a23ddf2386d01d1402b12e8658382cf225751c4876cadb9ba285c0	text-or-container	REWRITE_TEST	product/runtime contract changed; recreate against Greenfield API
tests/test_game.c	78487	52f4c23eb10a1aef8eeb495cae269e4672526e5a0b3cdf55822d9b2b7981bf1b	text-or-container	REWRITE_TEST	product/runtime contract changed; recreate against Greenfield API
tests/test_hydrology_unit.c	4857	d2076bf23132a89fcfa9ff7c1704761c0c52acd57589db49d7369e3046920b6d	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_map_marker_capacity_unit.c	2408	65ea3d045be5818f892356c33204fddeb056f429f728568b694e0669eb3b7961	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_pickup_drop_unit.c	3173	94843f365cc9456ac002c729b5532611a30c8e128c246018cdd5f48cb27951cd	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_resource_lifecycle_unit.c	5812	eac82449c09417659b571ffd1c1f9946439983678f5be90ea9b80b299eaff18a	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_resource_snapshot_unit.c	2400	60da6c592302da30e7261369248b7d29be21cea9b3fd93de9a5b64179a42f5ca	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_save28_cohort_unit.c	22102	ddd0551918fdb015ad21d59de7b955833cf15c26ccc2f35adc90811998c12a96	text-or-container	RETIRE_TEST	experimental legacy SAVE compatibility is explicitly not a Greenfield contract
tests/test_save29_cold_nest_unit.c	7154	a4e44423b5cf6b5f5efe48a6e51ac338664b2410c179276dcddf43721cc68958	text-or-container	RETIRE_TEST	experimental legacy SAVE compatibility is explicitly not a Greenfield contract
tests/test_save30_cold_exact_fauna_unit.c	17130	30f3825ced759aa53ba63c526e68fc37790319398c9df3ec9990c014d716e596	text-or-container	RETIRE_TEST	experimental legacy SAVE compatibility is explicitly not a Greenfield contract
tests/test_spatial_index_unit.c	7820	78f98586921140094f6766708ded441eff568bbe32e43d2d568016f2ce30d4fb	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_storage_lifecycle_unit.c	8770	412f367bf147dd30409d903c3b01063eae668be7d1288261082a5795ffb885bf	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_support_graph_unit.c	3034	9a46f5901590357694f20b2d0c4bbd7051a10c33de3ddfcbccba442c70543b55	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_surface_stack_unit.c	3970	9b35a8f4db4963c7decba97f927babe37f360ec62020418dac53c996d39b6e3f	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_survival_viability_unit.c	1819	f9061564ec828faa589e59e2cfbba5a9bbbbaf84441b7481a3c193d0100c048c	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_territory_combat.c	16554	c92cfde2a9c6dc8a897b009d70106af5fb3ffbb7c0bb9f0f35b6ec13d52baf95	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_turret_interaction_unit.c	4426	5f80c594a54d9a3e1701592a13f849dbe8e88894737628088385d8186b053064	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_windfall_unit.c	2649	fcde5b77b0e21fe2f8017a63392c6672c71509c09daeda62a290eb8b25b5948b	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_work_yield_unit.c	7931	7649076f73c1a54f37e66dceeed2beb7962186b7eaf0230641135c9d867510f7	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_world_continuity.c	13989	4bb6b0f343b4a96ad3b18345e0333ef159d3aa7703a9e131a1818e11173b2ac3	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_world_edit_mobility_unit.c	8995	dcfda9f49b66cb0bf4c9252b107cced1ef6e72790ae2130be6d594b209ef19e9	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_world_edit_unit.c	8878	2c03bf3d264e327cda3362964e4cb963a712e7b716dc75dbfe2e63d867cc1ae9	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tests/test_world_systems.c	75417	ee6ff1d33ce418f70b96c98ed5eef7c0366c3356578797176081a53819e39c6c	text-or-container	REVIEW_TEST_LATER	do not port mechanically; admit only when its system enters a Greenfield slice
tests/test_world_volume_unit.c	3519	7bf2598b96751de7f109e05ffeb0414f7a62287ba29dcf3b90a02671984bf999	text-or-container	REWRITE_INVARIANT_LATER	idea/invariant remains valuable but test is coupled to legacy implementation
tools/bench_render.c	3591	d66c587845255a328018f4a7030304b8aae52d52b48ddf529e2843a9ba928dbb	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/capture_frame.c	1507	667bacae16c633979e98d45c5870d95a22391977067620ff855ad07bb037abb3	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/capture_frame.sh	284	4857cf2a358c90791a504e756ab4f7d1460ed6aaa72247f8439eb54a4aa68322	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/capture_graphics_audit.c	20264	a6458351bfe3cc7d6a567f223bd7f73b442555327b6975144a373c71c9799e59	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/capture_graphics_showcase.c	1760	b16c2b92479b8129e2f02064f4f8449de7990c5db7716dd887e235b700aa4e14	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_android_bridge_syntax.py	3123	dcb5c4cbc0859ae6d373dfdc93c8ed1db9bdc8514d1839bfe7ef9978afc58e6c	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_android_release_contract.py	9115	314d00a8db92af317a8795b35e379a7fdecc1a16b9598f0c3395a0f80e508dc6	text-or-container	REIMPLEMENT_CONCEPT	artifact contract concept; rewritten
tools/check_build_contract.py	8616	5016fb8ff5ecf7319d79763287b223f134d5e2a19e44fd7045b9a67c60eccf4e	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_content_coupling.py	2443	8e6f7034e6134938860d0a70b6f0191f28f00c0aafa5496cf47e39c0e140e044	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_docs_contract.py	4682	602733193ad8ab184389a225c68a14c4d81e0630550fe6166a4cbda8502a1aa1	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_economy_authority.py	3223	457800193bdd5b316bac3d6f7702ac1173178d136e75d3636f882409ed3633df	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_host_contract.py	43389	77415c0d2db4b46a8d72b345c8d50365832c2e8fa82f22dfecd91702a8649157	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_music_catalog.py	5360	783259e2524fd7860577e1a09d20fd614086fbb4a024270edea1b2a146c3c3fa	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_native_hardening.py	1595	a61f827e743a1fdf6da9dbc1b8b8be0a279b899635467a82cfccc2367f90bbd0	text-or-container	REIMPLEMENT_CONCEPT	native hardening concept; rewritten/absorbed
tools/check_native_symbols.py	1583	3eea8e1300039a971035931776e15e50233d9557760fcdbd08ad1787acbedcef	text-or-container	REIMPLEMENT_CONCEPT	symbol allowlist concept; rewritten
tools/check_render_content_coverage.py	5810	cb892455e8b787c71cf9d61a1e4b7433e0f0b0280fe63d80752ba2255caa9560	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_reserved_contracts.py	3763	7dbdac0cb7bb80760a046c00639e160513f5e4a3c8da3acdd8106a0fab15b46d	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/check_source_hygiene.py	1439	2e89739ce60d94db5d5aa2c2a34652a638d43a917723ace68917b54e0fae0ccc	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/generate_system_graph.py	7772	6d74aaecb609dce792f37a501f54d51337fd0da230d979da7edc7e32c956bc5a	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/make_bundle.py	723	475bd49fc37f23f54c5329469309f6d190f7263a9237d05f945352ccf881b64a	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/odpar_doctor.py	3403	89fc1d8a4a9c2de3ba619def39eccceb95eb2b8c89932deb5397c244db0356ec	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/prepare_api38_ci.py	2242	d69531d28870f29472e42d6f3b6b3a52312c05ef4a9801677f8bcd1323254393	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/serve.py	335	ef2065e53b23664424053ce76dd70176ea47bbed983e77ad69fa7b1e264c227a	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
tools/verify_android_apk.py	6947	c03e5d7e75a46524ccbfebc428f863ecf4e74316c4704812c70109248095487b	text-or-container	REIMPLEMENT_CONCEPT	APK verification concept; rewritten
tools/wasm_smoke.mjs	4522	528d240119e623511f601f56a64ba3b43efaffeb1ff6d6c535da736dbdd72610	text-or-container	REWRITE_TOOL	tool intent may survive; implementation is not authoritative
